is_one,ConsecutiveLimitUp,IChangeRatio,billboard_weight,large_alpha,CirculatedMarketValue_Discrete,Turnover,IndcdZX_C39,IndcdZX_C37
0,1,-0.3670505502248162,0.0,-23.69,1,1.2239181098387206,False,False
0,1,-0.19747440828353924,0.0,-12.59,1,0.6075004757405059,False,False
0,1,-0.13443670567536525,0.0,-8.08,1,1.6984852122352108,False,False
0,1,0.42865288503809884,0.0,-2.23,1,-0.530507971812829,False,False
0,1,0.6754325054545551,0.0,-6.61,1,-0.7625955328388498,False,True
0,1,0.5163036232151947,0.0,-10.08,1,-0.4045052101363888,False,True
0,1,-0.534796946116605,0.0,-4.37,1,-0.18558082421333646,False,True
0,1,0.32530174527507205,0.0,-38.86,1,0.2700209140545347,False,True
0,1,-0.5695030969907682,0.0,-8.95,1,-0.8614925457835199,False,False
0,1,0.003738633094049774,0.0,-44.13,1,-0.5467887410191321,False,False
0,1,-0.5406993527278572,0.0,-3.55,1,-0.5574405208721921,False,False
0,1,0.03372285867921117,0.0,-24.97,1,-0.5480877385621882,False,False
0,1,0.5138836365045812,0.0,-2.12,1,0.15207193714504214,False,False
0,1,-0.3124532890707329,0.0,-16.31,1,0.0071904111761867265,False,False
0,1,0.7761865863086309,1.516920824686229,-5.9,1,-0.4422627387212191,False,False
0,2,0.7035279609241158,1.176269808409199,-7.92,1,0.9426418418489761,False,False
0,3,-0.31882788821088537,-1.985598040406717,-20.95,1,2.714561090413681,False,False
0,1,0.18671323804286935,0.0,-9.26,1,0.01974738742572895,False,False
0,1,3.6557346756741507,0.0,7.28,1,-0.7322855901675411,False,False
1,2,0.542333236370817,-0.9173148096732605,19.54,1,-0.9922582984511659,False,False
1,3,0.5320630488672382,0.0,20.68,1,-1.0062874719161716,False,False
0,4,-0.7131086498425352,-1.535427796429611,-5.73,1,0.6250802424898649,False,False
0,5,-1.2803889492499887,0.0,-11.71,1,0.27937369636453874,False,False
0,1,1.4918533879229656,0.0,-16.74,1,0.47673472307285986,False,False
0,1,1.4716671573124827,0.0,-10.86,1,1.5681524587485833,True,False
0,1,-1.681280406286241,0.0,-12.37,1,0.03845295204573655,True,False
0,1,-1.1478799208273758,0.0,-17.35,1,-0.053602673838838086,True,False
0,1,0.7139161965599198,-3.740203579681739,-25.47,1,1.122509701644142,True,False
0,1,1.6274316677834295,0.0,-13.42,2,-0.882363106308621,False,False
0,1,0.153010496292619,0.0,-5.55,2,-0.8410549844394374,False,False
0,1,0.7468516254507074,0.0,3.03,2,-0.8515335646200899,False,False
0,1,0.3834994744620192,0.0,-3.79,1,-0.32786435509607975,False,False
0,1,-0.6826522317284737,0.0,-16.78,1,-0.2744322561583727,False,False
0,1,0.2542957937417075,0.0,-21.27,1,0.032304363675271175,False,False
0,1,0.09156644346948316,0.0,-15.14,1,0.21693521446164268,False,False
0,1,-1.1553169531575533,0.0,-28.5,1,-0.4831378614093839,False,False
0,1,0.9487729556216465,0.0,-25.82,1,-0.5170849972012496,False,False
0,1,-0.5831966803288734,0.0,-21.46,2,-0.5829874725522951,False,False
0,1,0.5513048944199205,0.0,-5.7,1,-0.8781197143346378,False,False
0,1,-0.3963264870166273,0.0,0.729999999999999,1,-0.30915879047607203,False,False
0,1,0.7378799674016039,0.0,-4.67,1,-0.09283239963913194,False,False
0,1,-0.5535075750742745,0.0,-23.46,1,0.4122178451010744,False,False
0,1,-0.9768281772332855,0.0,-6.04,1,-0.32907675280293214,False,False
0,1,-1.4639537948599333,0.0,-27.68,1,0.023297980710082197,False,False
0,1,-0.8289138675553043,0.0,-17.36,3,-0.4057176078432412,False,False
0,1,-0.714997419958136,0.0,-12.99,3,-0.4379327469110321,False,False
0,1,0.9755108575706191,0.0,-10.09,1,-0.8600203485680564,True,False
0,1,-0.35436037601062387,-0.4726558907908128,0.75,2,0.1701713029116237,True,False
1,2,-0.8312748301998052,0.0,13.05,2,-0.9165700416090979,True,False
0,3,-1.681280406286241,-1.300088175660667,-8.66,2,1.1112517229376564,True,False
0,1,1.402549975894719,-3.02248928041447,-26.12,2,1.2023547506239896,True,False
0,1,-0.10976464604033088,0.0,-1.98,2,0.5411650012084418,True,False
0,1,-0.23991271181844284,0.0,-28.85,2,0.26032173239971607,True,False
0,1,-0.5306062374226159,0.0,-17.33,2,0.41282404395450045,True,False
0,1,-0.05026838739890826,0.0,-6.91,2,0.08045387260454993,True,False
0,1,0.34023483400154025,0.0,-12.74,2,0.11440100839641572,True,False
0,1,0.10313516042753756,0.0,-2.95,1,-0.6444733562569498,False,False
0,1,-0.26181064034618867,0.0,-2.9,1,-0.23840672429761725,False,False
0,1,0.05172519884353052,0.0,0.57,1,-0.6895052710828941,False,False
0,1,2.039537697381061,0.0,-8.02,1,0.17268269816153198,False,False
0,1,-1.5719088117797368,0.0,-17.44,1,0.31539922822529415,True,False
0,1,-0.914852907815137,0.0,-35.05,1,0.323106613647427,True,False
0,1,0.13152573622766087,0.0,-7.38,1,-0.11933194951747604,False,False
0,1,0.5513048944199205,0.0,3.42,1,-0.8520531636373123,False,False
0,1,0.7361682694843408,0.0,-13.39,1,-0.2520028985816043,False,False
0,1,-0.992115410356429,0.0,-27.5,1,0.10149763280205866,False,False
0,1,0.44700936959909326,0.6191533077091058,3.11,1,1.017723899837618,False,False
0,2,-0.793971620416691,-0.8911239103223367,-16.1,1,4.0788549099673865,False,False
0,1,0.22141938891703253,-0.1530112231247677,1.89,1,-0.14894909349915486,False,False
0,2,-0.1313674542375141,0.0,-11.54,1,-0.18454162617889153,False,False
0,1,-0.6601640625396026,0.0,-40.0,1,-0.16557626205027268,False,False
0,1,0.6421429321670925,0.0,-18.76,1,0.07629708046677064,False,False
0,1,0.01347760400261597,0.0,1.12,1,-1.0182382493122877,False,False
0,1,-1.2040118077003845,0.0,-2.17,1,-0.37298286975822775,False,False
0,1,-0.17687500921026889,0.0,-21.42,1,-0.19562640521297014,False,False
0,1,-1.1103406147798114,2.440357589979421,9.12,1,-0.5808224766472015,False,False
0,2,0.30080675783837524,0.0,-30.0,1,-0.03212591446031083,False,False
0,1,4.061052937668842,-0.874093981383804,-12.5,1,0.43889059465182606,False,False
0,2,-0.9303762372027304,2.046574282274567,8.75,1,0.5808277261897543,False,False
0,1,0.2558304194606332,0.0,-13.4,1,-0.7037942440565111,False,False
0,1,-0.36008571042353854,0.0,-11.0,1,0.1330199731802195,False,False
1,1,-0.2513633806442722,4.865314952830555,19.73,1,-0.9226320301433596,False,False
0,2,-0.43610870757646747,-0.8139927078058941,-21.53,1,1.620805159160457,False,False
0,1,-0.14151959360886796,0.0,-15.31,1,0.48591430571045624,False,False
0,1,-0.2220874438524611,0.0,-2.45,1,-0.1563966794126764,False,False
0,1,0.23050909509836098,0.0,-3.3,1,0.8091914942590143,False,False
0,1,-0.7118691444541723,0.0,-6.31,1,-0.3452709221730313,False,False
0,1,-0.8490410740996744,0.0,-27.79,1,-0.5293821739421806,False,False
0,1,0.8403457461729429,0.0,-13.8,1,-0.9436757903408682,False,False
0,1,1.4716671573124827,0.0,-26.08,2,0.11812480135317636,True,False
0,1,-2.188769326721709,0.0,-38.86,2,0.179004486204405,True,False
0,1,0.9755108575706191,0.0,-25.34,2,-0.9277414204793802,True,False
0,1,-1.285878187398453,0.0,-10.48,2,-0.6753028979454808,False,False
0,1,-2.579449620320495,1.48312581837524,-26.13,2,-0.32535295984617135,False,False
0,1,-0.19009640001947392,0.0,-14.98,3,-0.3995690194727757,True,False
0,1,0.8880371915918609,0.0,-18.5,3,-0.5548425257860798,True,False
0,1,0.6416707396381923,0.0,-7.7,1,-0.9465335849355917,False,False
0,1,1.7704469799740714,0.0,2.57,1,-0.7826000950019136,False,False
0,1,1.5572520531756402,0.0,23.82,1,-0.888338495006679,False,False
0,2,0.07557092155298958,0.0,-11.27,1,-0.335398540845805,False,False
0,1,-0.17486819096244313,0.0,-15.07,1,-0.44087714134195916,False,False
0,1,0.023865839638419928,0.0,-9.25,1,0.811962689017534,True,False
0,1,1.6621968427237053,0.0,-13.07,1,-0.6933156638758585,True,False
0,1,1.1532913447015367,0.0,-11.47,1,-0.5922536550260952,True,False
0,1,1.428756661248679,0.0,-4.67,1,-0.2870758322441186,True,False
0,1,-0.2517765491070599,0.0,-10.08,1,-0.48400385977142124,False,False
0,1,0.4762262823247919,0.0,-10.92,1,0.0706680911135275,False,False
0,1,-2.37646585695953,0.0,-7.31,1,-0.7738535115453359,False,False
0,1,-1.1539003755708528,0.0,-1.06,1,1.0080247181827993,False,False
0,1,1.1435523737929707,0.0,-16.33,1,1.1956865632363016,False,False
0,1,2.0935447178740194,0.5464438402128822,-8.98,1,-0.14730369661128373,False,False
0,2,0.9487729556216465,0.0,-17.02,1,0.5333710159501054,False,False
0,1,-0.34881211379604676,0.0,-9.05,1,-1.0168526519330277,False,False
0,1,0.04476035904225287,3.845143323813582,5.97,1,-0.21528456803121898,False,False
0,2,-0.13213476709697689,0.0,-19.07,1,0.3369625874400251,False,False
0,1,-1.2530608066398905,0.0,-19.69,1,-0.06641944959699143,False,False
0,1,-0.6400368559952325,0.0,-29.36,1,-1.0150340553727493,False,False
0,1,0.5204943319091838,0.0,-28.84,1,0.8524914123608838,False,False
1,1,-0.8875837892711516,-5.063467865505048,-62.72,1,-0.8221762201470223,False,False
0,1,1.8765722508443865,0.0,-21.37,1,1.143899861186466,False,False
0,1,0.8417032996935309,-1.60299561338338,-13.23,1,2.057614732972117,False,False
0,1,-0.663705506506354,0.0,-13.21,1,0.9098205039277589,False,False
0,1,-0.6231559730870511,0.0,-9.78,1,-0.2720074607446681,False,False
0,1,-0.18006230878034513,0.0,-5.93,2,-0.3694322764738745,False,False
0,1,-0.4111415276108704,0.0,-10.5,1,0.5349298130017726,False,False
0,1,0.6540067694557096,0.0,-22.09,1,1.0281158801820667,False,False
0,1,0.8028064401253786,0.0,-16.13,1,-0.26888986664133346,False,False
0,1,-0.7825799756569742,0.0,-14.07,1,0.7092552832798994,False,False
0,1,-0.9363376678800952,0.0,-21.02,1,0.5976280944132796,False,False
0,1,-0.6100526304100711,-2.283715505476248,-5.79,1,0.9322498615045275,False,False
0,1,-0.18407594527599663,0.0,-17.62,1,0.7642461792692736,False,False
0,1,-2.172360636342428,0.0,-7.16,1,-0.2343365319960415,False,False
0,1,-2.1989214660930627,0.0,-19.17,1,0.9507822264521276,False,False
0,1,-1.7589560772903206,0.0,-9.75,1,-0.42485617164426753,False,False
0,1,0.3406480024643279,0.0,2.56,2,0.2933162699933407,False,False
0,1,0.13134866402932327,0.0,-0.54,2,-0.2828324402701355,False,False
0,1,-1.4949414295690076,0.0,-1.41,2,-0.5577869202170069,False,False
0,1,-3.9342880338673347,0.0,-20.09,2,-0.09222620078570576,False,False
0,1,1.2510351981838739,0.0,12.52,1,-0.9026274679802959,False,False
0,2,0.7896440733822861,-0.06604067981932413,-27.91,1,-0.6712327056439051,False,False
0,1,1.1561835239410503,0.0,-18.14,1,-0.3580876979311846,False,False
0,1,1.842161220300786,0.0,-13.02,1,-0.022166933296880853,False,False
0,1,-0.03568944306911522,0.0,-4.09,1,-0.2505307013661407,False,False
0,1,-0.8260807123819032,-0.9461761180025334,-3.24,2,0.0785486762080677,False,False
0,1,-0.25089118811537203,-0.6912509061725471,-0.82,2,0.6485487981010783,False,False
0,2,-1.4679674313555848,0.0,-17.96,2,0.8374230408614333,False,False
0,1,-1.7738891660167888,0.0,-2.04,2,-0.0025953703148357205,False,False
0,1,-0.43846967022096833,0.0,-19.84,2,-0.2860366342096738,False,False
0,1,1.9634556761620197,0.0,-3.45,2,0.06685769832056301,False,False
0,1,-0.46148905600485207,0.0,-28.38,2,-0.6740905002386285,False,False
0,1,-0.3831641202735348,0.0,-14.41,1,0.15588232993800663,False,False
0,1,-0.47110997878119326,0.0,-28.51,1,1.8338407562216548,False,False
0,1,0.5079222058272165,0.0,-25.02,1,1.280208003371151,False,False
0,1,0.30688623664796505,0.0,-19.23,1,0.24144296810730084,False,False
0,1,0.3218193253744332,0.0,-15.34,1,0.36519413404244394,False,False
0,1,-0.5143746192416722,0.0,-7.43,1,0.11448760823261954,False,False
0,1,0.49682568139806227,0.0,-30.13,1,-0.07239483829504952,False,False
0,1,-0.3425555627881194,0.0,-25.42,1,0.6869125255393347,False,False
0,1,-0.5831966803288734,0.0,-22.64,1,0.898908924566088,False,False
1,1,-0.004170591765028233,2.089372362124421,2.09,1,-0.8799383108949164,False,False
0,2,-0.4431915955099701,-0.1371565252428565,-21.27,1,1.5530840872491327,False,False
0,1,0.5003081012987011,-0.9386333085549088,-19.4,1,1.8581753101949057,False,False
0,1,-1.1455189581828746,5.601292140856795,4.85,1,-0.09361179816496552,False,False
0,2,-1.624912423148782,0.0,-19.46,1,1.5896292181271106,False,False
0,1,-1.0385083263208716,0.0,-16.95,1,1.1611332285910099,False,False
0,1,1.060800633103214,0.0,-31.67,1,1.0832799758438485,False,False
0,1,2.3098088961103014,0.0,-25.79,1,-0.21511136835881145,False,False
0,1,-0.9826125357123128,3.512554744401396,6.13,1,-0.6311369814815739,False,False
0,2,-0.18342668054875888,-3.033889496717463,-4.4,1,0.6820629347119253,False,False
0,1,-0.4265468088662388,0.0,-22.49,1,0.08322506736306971,False,False
0,1,1.6625509871203803,-0.1027270065685898,-2.65,3,-0.8270258109744317,True,False
0,2,0.5537839051966464,0.0,-7.92,3,-0.9041862650319632,True,False
0,1,0.1463998008880165,0.0,-18.89,1,-0.17146505091212694,False,False
0,1,-2.670228634001554,0.0,-15.51,1,-0.6773812940143707,False,False
0,1,2.102103207460335,0.0,-8.17,1,-0.7578325418476443,False,False
0,1,0.048006682678441596,0.0,-13.21,2,-0.7037942440565111,False,False
0,1,-0.3054294252033427,0.0,-5.11,2,-0.5508589333207078,False,False
0,1,-0.5618299683961403,0.0,0.46,1,-0.14990169169739598,False,False
0,1,0.9755108575706191,0.0,3.92,2,-0.9171762404625241,True,False
0,2,2.0570678450164803,0.1641051272397474,5.52,2,-0.9558863672455955,True,False
1,3,1.6621968427237053,0.0,21.98,2,-1.0475089939491513,True,False
0,4,0.16605481490348648,0.0,-19.64,2,-0.47794187123715953,True,False
0,1,-0.20485241654760453,0.0,-1.59,1,0.7119398782022154,False,False
0,1,0.4451796235496051,0.0,-3.66,1,-0.9293002175310475,False,False
0,1,-0.2018421891758659,0.0,-9.23,1,-0.2824860409253204,False,False
0,1,4.061052937668842,0.2502498344234614,2.13,1,0.7958551194836385,False,False
0,2,-0.9303762372027304,-2.271764515072601,-5.19,1,0.6108778693524517,False,False
0,1,-1.3676855430304091,0.0,-1.26,1,-0.11482875803488167,False,False
0,1,-0.6161321092196609,0.0,-2.86,1,-0.03619610676188655,False,False
0,1,-0.7055535693801324,0.0,-3.53,1,-0.07715782928625511,False,False
0,1,-1.6179475833475043,0.0,-3.81,1,-0.09291899947533565,True,False
0,1,-1.1922660185439926,0.0,-38.8,1,1.0084577173638178,True,False
0,1,1.4642301249823049,0.0,9.56,1,-0.4594961061257631,True,False
0,2,-0.13272500775810211,0.0,-21.0,1,0.29738646229491644,True,False
0,1,-0.14848443341014558,0.0,-4.49,1,-0.6635253202217722,False,False
0,1,-0.7858853233592754,0.0,-9.15,2,-0.14972849202498845,False,False
0,1,0.2163433192313556,0.0,-10.2,2,-0.0715288399330121,False,False
0,1,1.1902994341540882,0.0,-15.43,1,-0.5628963105530276,False,False
0,1,-1.2686431600935966,0.0,-10.66,1,-0.5643685077684911,False,False
0,1,-1.4480763210756649,0.0,-23.75,1,-0.6029920347153587,False,False
0,1,0.2649791497080741,0.0,-8.84,1,0.20567723575515665,False,False
0,1,0.28050247909566756,0.0,-4.84,1,0.848074820714493,False,False
0,1,-0.716236925346499,0.0,-17.21,1,-0.04182509611512957,False,False
0,1,0.05845394238035808,0.0,-7.86,1,-0.44971032463474064,False,False
0,1,-0.5919912661796392,0.0,-6.75,1,-0.3092453903122759,False,False
0,1,-0.858602972809903,0.0,-14.53,1,0.06841649537223018,False,False
0,1,-1.6262109526032575,0.0,-16.09,1,0.06235450683796864,False,False
0,1,-0.5922863865102018,0.0,-2.47,1,-0.30586799670033005,False,False
0,1,-0.2881943978984862,2.691111560710142,7.41,1,-0.0319527147879033,True,False
0,2,-0.38658751610806114,-2.275406208677353,-18.17,1,1.7416985305008765,True,False
0,1,0.14096958680566446,0.0,-9.85,1,0.4154220390406126,True,False
0,1,-0.06266344128253797,0.0,-14.06,1,-0.4216519777047291,True,False
0,1,0.3016921188300631,0.0,-16.65,1,-0.19709860242843374,True,False
0,1,0.8880371915918609,0.0,-10.38,1,0.5795287286466984,True,False
0,1,1.402549975894719,0.0,-7.18,1,0.2457729599174878,True,False
0,1,-0.10976464604033088,0.0,-7.77,1,-0.4806264661594755,True,False
0,1,-0.09264766686769937,0.4761761656531448,-8.12,2,-0.12582693723275648,False,False
0,2,-0.35087795610998507,0.0,-24.0,2,0.7216390598570339,False,False
0,1,0.7012260223457274,0.0,-19.62,2,-0.7253576032712421,False,False
0,1,-0.5988970819148044,0.0,4.72,1,0.04546753877823946,False,False
0,2,0.17248843810975142,-0.06914813453435568,-16.29,1,1.073407594516622,False,False
0,1,-0.9268938173020916,0.0,-5.5,1,-0.27997464567541197,False,False
0,1,1.8116457781206121,0.0,4.85,1,-0.36899927729285575,False,False
0,2,-0.654674824391138,1.86917231954135,-10.32,1,0.6315752302051454,False,False
0,3,-0.8934271718162913,-1.341760790536543,-8.86,1,1.126666493781922,False,False
0,1,1.7533300008014399,0.0,-11.68,1,-0.8272856104830429,False,False
0,1,-0.5512056364958863,0.0,-5.61,1,-0.6879464740312269,False,False
0,1,-0.28595148338621035,0.0,2.22,1,-0.6655171164544583,False,False
0,1,-1.6179475833475043,0.0,-4.89,1,0.4240820226609865,True,False
0,1,0.9374993589941547,0.0,-4.26,1,0.8731887732135775,True,False
0,1,0.34767186633171804,-1.805403807940994,-1.83,1,0.0631339053638021,True,False
0,2,0.7139161965599198,1.214445936588596,-16.24,1,-0.16826085697258863,True,False
0,3,0.8507930058748594,-1.283364482618372,-13.71,1,0.8865251479889532,True,False
0,4,0.6593189354058365,0.0,6.64,1,-0.49985162979670555,True,False
0,5,-0.5143155951755597,-0.7646947078338932,-12.2,1,1.2506774592256762,True,False
0,6,-0.780868277739711,1.216299683497979,1.69,1,0.9455862362799033,True,False
0,7,0.0014366945156613943,-0.7872649459138462,-22.68,1,1.708703992907252,True,False
0,1,0.0030303443006995004,-2.558588155677462,-11.63,1,0.8752671692824672,True,False
0,2,-0.8764872648419973,0.0,-0.19,1,0.6097520714818032,True,False
0,1,-1.2984503134804204,0.0,-15.24,1,0.39307928130004793,True,False
0,1,-0.216539181637884,0.0,-11.22,1,-0.6482837490499144,False,False
0,1,-0.6998282349672177,0.0,-6.37,1,-0.4581105087465033,False,False
0,1,-0.8586619968760156,0.0,-7.9,1,-0.44754532872964714,False,False
0,1,-0.19753343234965176,0.0,-13.93,1,-0.7683111220282965,False,False
0,1,0.06707145603278634,0.0,2.77,1,-0.8769939164639892,False,False
0,1,-0.012138840690218764,0.0,-24.16,1,-0.7010230492979913,False,False
0,1,-0.8250182791918778,0.0,-15.44,1,-0.6285389863954618,False,False
0,1,1.2848559880663493,0.0,-13.59,2,-0.9484387813320739,False,False
0,1,-0.05988931017524941,0.0,-9.84,1,-0.5965836468362821,False,False
0,1,-0.7331178082546804,0.0,-20.44,1,1.530048530818938,False,False
0,1,-0.19753343234965176,0.0,-1.48,1,-0.6960002587981745,False,False
0,1,-0.5567538987104632,0.0,-21.63,1,-0.12002474820710592,False,False
0,1,-0.5422930025128954,0.0,-4.63,1,-0.7332381883657823,False,False
0,1,-0.21777868702624695,0.0,-10.51,1,-0.019482338374564902,False,False
0,1,-0.3360038914496294,0.0,0.0,1,-1.017112451441639,False,False
0,1,-0.18088864570592045,0.0,-23.94,1,-1.0385026109839626,False,False
0,1,0.4042759457336271,0.0,-14.96,1,0.986201559459457,False,False
0,1,-0.3146371795168963,0.0,-6.85,1,0.040271548606014965,False,False
0,1,1.9272739236350438,1.523998130616838,5.98,1,-0.01974213788317614,False,False
0,2,-1.8834968567877428,0.6343693649977109,-5.65,1,1.6032253924110977,False,False
0,3,-0.7548386645840887,0.2841556672001248,-10.74,1,0.7913519280010439,False,False
0,1,-3.3127646177024737,0.0,-11.54,1,-0.015152346564377944,False,False
0,1,0.3769478031235292,0.0,-6.41,1,0.09881303787974272,False,False
0,1,0.6339976110435644,0.4074480719493686,-7.9,1,0.9467986339867558,False,False
0,2,-1.1800480368587005,0.0,-4.12,1,0.4255542198764501,False,False
0,1,4.061052937668842,0.1255405820580791,-2.25,1,-0.06589985057976908,False,False
0,2,-0.9303762372027304,0.0,-12.02,1,-0.37739946140461855,False,False
1,1,2.1597697200522696,0.0,19.06,1,-0.9280878198241952,False,False
1,2,0.30688623664796505,0.0,21.25,1,-1.004122476011078,False,False
0,3,0.2302729988339109,-2.595203680950477,-39.94,1,2.4835993272583092,False,False
0,1,-0.15521317694697315,0.0,-8.72,1,0.1647155132307882,False,False
0,1,-1.0964699592433687,0.0,-25.28,1,-0.5637623089150648,False,False
1,1,-0.08279064782690813,6.31644150012569,23.37,1,-0.9496511790389263,False,False
1,2,-1.4893341432883178,0.0,19.62,1,-0.9550203688835581,False,False
0,3,-0.13650254798930353,-3.661352533049987,-22.64,1,1.3634304459629443,False,False
0,1,0.1969244014803357,0.0,11.42,1,-0.6633521205493649,False,False
0,2,-0.4199951375277488,0.0,-21.42,1,0.2555587414085105,False,False
1,1,0.8883913359885361,1.321940379559339,12.31,1,-0.8880786954980677,False,False
1,2,0.5993504842355137,0.0,29.04,1,-1.039715008690815,False,False
0,3,-0.29203096219580016,-2.411260212536922,-23.54,1,1.2246975083645544,False,False
0,4,0.21823208934695632,-0.03761436256001956,-14.18,1,1.6299847417980533,False,False
0,5,-0.4035864471484676,-2.28076063101162,-27.02,1,1.776771464163391,False,False
0,1,0.21439552504964235,0.0,-7.66,1,-0.5762326853284033,False,False
0,1,-0.5936439400307898,0.0,-9.36,1,-0.4397513434713106,False,False
0,1,0.97763572395067,0.0,-7.52,1,0.039145750735366434,False,False
0,1,0.16605481490348648,1.399798650656873,-0.5,1,-0.700157050935954,True,False
0,1,-0.8312748301998052,-0.8727767831949615,-8.27,1,0.46703554141804127,True,False
0,2,-1.681280406286241,0.0,-45.28,1,-0.5200293916321768,True,False
0,1,-1.1478799208273758,0.0,-21.01,1,0.5846381189827188,True,False
0,1,-0.10976464604033088,0.0,-18.44,1,-0.6620531230063088,True,False
0,1,-1.3033493109677599,0.0,-5.66,1,-0.8635709418524097,True,False
0,1,-0.22503864715808722,0.0,-1.15,1,-0.7904806800964538,True,False
0,1,-1.0180269753798263,0.0,-27.87,1,-0.5505125339758928,False,False
0,1,-0.714997419958136,-0.09356339667182047,5.45,1,-0.12340214181905176,False,False
0,2,-0.3410799611353063,0.0,4.22,1,0.3692643263440199,False,False
0,1,0.21941257066920677,0.0,1.17,1,-1.0080194686402464,False,False
1,2,0.7071874530230923,-2.012366675994627,-9.11,1,-1.0232610398121045,False,False
0,3,-0.0361616355980154,0.0,-9.95,1,-0.8014788592943286,False,False
0,1,-0.3568984108534623,-3.766410172135063,4.92,1,-0.7096830329183652,False,False
0,2,1.1440835903879834,-1.373150989310509,-4.68,1,-0.5590859177600631,False,False
0,1,-1.71144170406974,0.0,-14.7447,1,-0.9034068665061296,True,False
0,1,0.4121261465265925,1.372575149668141,12.56,2,0.03957874991638508,True,False
0,2,-0.0898145116942983,1.9640924007219,4.1,2,0.740258024640838,True,False
0,3,-0.5539207435370622,1.511382441666146,-22.85,2,1.2925917799482856,True,False
0,1,0.2465046170148546,-1.83870072347742,-23.61,2,0.7226782578914789,True,False
0,1,1.3218640775189008,0.0,-30.54,3,-0.89994287305798,False,False
0,1,-0.4292028918413023,0.0,-19.5,1,0.11665260413771301,False,False
0,1,-0.13278403182421464,0.0,-26.74,1,-0.2186619616431647,False,False
0,1,1.0090955511886444,0.0,-1.26,1,0.34189877810363817,False,False
0,1,-0.012138840690218764,0.0,-2.63,1,-0.35055351218145936,False,False
0,1,0.9376174071263796,0.0,-9.08,1,-0.343712125121364,False,False
0,1,0.2744230002860777,0.0,-5.18,1,-0.36657448187915115,False,False
0,1,0.17248843810975142,0.0,-3.18,1,-0.35947329531044453,False,False
0,1,0.07864017299084075,0.0,-17.7,1,-0.37696646222359975,False,False
0,1,0.37747901971854186,0.0,-10.38,2,0.2276735941509065,False,False
0,1,0.07226557385068832,0.0,-24.83,2,0.535449412018995,False,False
0,1,0.22779398805718493,0.0,-32.27,2,0.837163241352822,False,False
0,1,2.2220991338670935,-1.031607872414068,1.61,2,0.3643281356804066,False,False
0,2,0.7256029616501992,0.0,-11.32,2,1.216124124580384,False,False
0,1,1.9373080148741724,-2.726947076887535,-18.75,2,1.7327787473718916,False,False
0,1,0.47734773958092985,0.0,-30.57,2,1.3578014566097014,False,False
0,1,-0.1832496083504213,0.0,-4.94,1,0.5247110323297315,False,False
0,1,0.21480869351243,0.0,-8.9,1,0.19580485442793036,False,False
0,1,0.6003538933594267,0.0,-5.24,3,-0.7838990925449697,False,False
1,1,-0.23885027862841743,19.03337441968215,17.62,1,-1.0213558434156222,True,False
1,2,1.4197850031995756,0.0,20.03,1,-0.9759775292448629,True,False
0,3,-0.23991271181844284,-0.0147917211233914,-9.6,1,1.3888907978068437,True,False
0,4,1.8310646958716317,0.1138981244937129,3.01,1,2.475632142327565,True,False
0,5,1.428756661248679,-0.7976401416377542,0.49,1,1.2706820213887398,True,False
0,6,-0.5306062374226159,-0.6416658716782526,-31.04,1,2.4632483657504305,True,False
0,1,0.16198215434172245,-3.955766295085664,-14.38,1,0.965937197787782,True,False
1,1,-0.2380239417028421,2.024087152838559,18.97,1,-0.9611689572540236,False,False
1,2,1.146090408635809,0.0,27.96,1,-1.0258590348982166,False,False
0,3,-0.5831966803288734,-0.4573342129988882,-17.68,1,1.4618944597265955,False,False
0,1,-0.4431915955099701,0.0,-7.32,1,0.06244110667417223,False,False
0,1,0.3582961982319721,0.0,-22.19,1,0.03862615171814396,False,False
0,1,2.343806758191114,0.0,-2.72,1,-0.5899154594485941,False,False
0,1,1.1010550461919544,0.0,-26.0,1,-0.3210229680359844,False,False
0,1,-0.8954339900641171,0.8315549672950521,12.15,1,-0.30993818900190573,False,False
0,2,-0.10882026098253052,-0.8717664299298266,-10.06,1,0.8176782782069807,False,False
1,1,0.042871588926652146,1.240803250460369,8.45,1,-1.0126958597952482,False,False
0,2,0.18146009615885483,0.0866765864025117,-10.02,1,-0.27339305812392783,False,False
0,3,2.299184564210047,0.3300157220047645,-9.42,2,1.4295061209863975,False,False
0,1,-0.7054945453140199,0.0,0.0,1,-0.9481789818234627,False,False
0,1,-0.5603543667433272,0.0,-29.54,1,1.1174003113081217,False,False
0,1,-0.37926853191010834,-1.321333250562352,-30.6,1,1.2152581262183466,False,False
0,1,0.2005838935793121,0.0,-15.84,1,0.04330254287314598,False,False
0,1,-0.04896985794443277,0.0,-21.47,3,-0.5353575626402385,True,False
0,1,-0.3249073670204752,0.0,-14.85,3,-0.3443183239747902,True,False
0,1,0.055974931603632136,0.2825841162299781,-2.2,1,-0.47335207991836137,False,False
1,2,-1.2014147487914335,0.0,15.77,1,-1.0202300455449735,False,False
1,3,-0.023943653912723253,0.0,15.76,1,-1.0541771813368392,False,False
1,4,0.21221163460347905,5.424595597043373,20.49,1,-1.071843547922402,False,False
1,5,-0.4459067025511462,0.0,28.45,1,-1.0666475577501777,False,False
1,6,-0.03869967044085386,0.8896739502869151,2.84,2,-0.3555763026812762,False,False
0,7,0.2218325573798202,0.0,-39.86,2,0.4426143876085867,False,False
